Date/Time,power,wind_speed,theoretical,deviation,deviation_norm,anomaly
2018-01-24 02:50:00,0.0,8.34066867828369,1730.69729701032,1730.69729701032,3.6151520760864333,True
2018-01-24 03:00:00,0.0,9.36453914642333,2381.13658337197,2381.13658337197,5.135930474381207,True
2018-01-24 03:10:00,217.568298339843,9.70313930511474,2593.2694024755,2375.7011041356573,5.123221894840752,True
2018-01-24 03:20:00,0.0,9.17793369293212,2259.27111209085,2259.27111209085,4.850999382258807,True
2018-01-24 03:30:00,0.0,9.69645977020263,2588.45708258769,2588.45708258769,5.620662167779647,True
2018-01-24 03:40:00,0.0,9.66735458374023,2567.30808919248,2567.30808919248,5.571214151684213,True
2018-01-24 03:50:00,0.0,9.49782085418701,2468.55785424986,2468.55785424986,5.340328306877216,True
2018-01-24 04:00:00,91.6498870849609,9.94071388244628,2754.6851764261,2663.035289341139,5.795031902499432,True
2018-01-24 04:10:00,1.35959994792938,10.0114498138427,2799.20064948408,2797.8410495361504,6.11021841163088,True
2018-01-24 04:20:00,0.0,8.8663682937622,2058.22626724226,2058.22626724226,4.380940664181524,True
2018-01-24 04:30:00,0.0,9.15191745758056,2242.35049027078,2242.35049027078,4.811437632700878,True
2018-01-24 04:40:00,0.0,9.0782880783081,2194.57770324674,2194.57770324674,4.699741085373782,True
2018-01-24 04:50:00,0.0,9.20424270629882,2276.40184465552,2276.40184465552,4.89105238732411,True
2018-01-24 05:00:00,0.0,9.3525161743164,2373.26285751463,2373.26285751463,5.117521081761463,True
2018-01-24 05:10:00,0.0,9.44371032714843,2433.04002488671,2433.04002488671,5.257284817988436,True
2018-01-24 05:20:00,0.0,9.24344635009765,2301.96295976474,2301.96295976474,4.950816292287277,True
2018-01-24 05:30:00,0.0,10.3461198806762,2989.19802370894,2989.19802370894,6.557626123291189,True
2018-01-24 05:40:00,0.0,9.43661212921142,2428.38311311097,2428.38311311097,5.246396590632237,True
2018-01-24 05:50:00,0.0,9.82372283935546,2677.53589596416,2677.53589596416,5.828935465486553,True
2018-01-24 06:00:00,183.951507568359,10.6258897781372,3123.72009427491,2939.768586706551,6.442056197535951,True
2018-01-24 06:10:00,0.0,9.88589191436767,2719.08722090713,2719.08722090713,5.9260857433353324,True
